State,Category,Region,Year,Quarter,Count,Amount
maharashtra,pincodes,411028,2023,1,15706323,14847085738.0
maharashtra,pincodes,411041,2023,1,15299496,12736609263.0
maharashtra,pincodes,411046,2023,1,15186635,14410019252.0
maharashtra,pincodes,431003,2023,1,15050418,17424324715.0
maharashtra,districts,pune,2023,2,554427668,535801107518.0
maharashtra,districts,thane,2023,2,155714593,178939371434.0
maharashtra,districts,nashik,2023,2,135966489,184867119659.0
maharashtra,districts,mumbai suburban,2023,2,130857450,148410175880.0
maharashtra,districts,aurangabad,2023,2,105820511,132952857337.0
maharashtra,districts,nagpur,2023,2,97521493,129504759626.0
maharashtra,districts,ahmednagar,2023,2,88553642,139707887255.0
maharashtra,districts,solapur,2023,2,88308858,140499967071.0
maharashtra,districts,raigad,2023,2,55379671,63261035124.0
maharashtra,districts,mumbai,2023,2,50518947,64178064613.0
maharashtra,pincodes,411057,2023,2,30991776,24785623038.0
maharashtra,pincodes,410501,2023,2,29066230,24451732191.0
maharashtra,pincodes,411014,2023,2,25859292,21392570247.0
maharashtra,pincodes,411033,2023,2,23888848,20527805168.0
maharashtra,pincodes,421302,2023,2,19309222,24700746766.0
maharashtra,pincodes,412105,2023,2,18719763,19377447045.0
maharashtra,pincodes,411028,2023,2,17388584,16343289591.0
maharashtra,pincodes,431003,2023,2,16407926,19083832100.0
maharashtra,pincodes,411041,2023,2,16397174,13821446631.0
maharashtra,pincodes,411046,2023,2,16261485,15584348456.0
maharashtra,districts,pune,2023,3,625390706,593994260196.0
maharashtra,districts,thane,2023,3,170404523,188843145118.0
maharashtra,districts,nashik,2023,3,147156281,195436937930.0
maharashtra,districts,mumbai suburban,2023,3,144408431,156083806649.0
maharashtra,districts,aurangabad,2023,3,119425478,142507066152.0
maharashtra,districts,nagpur,2023,3,109330463,135597965489.0
maharashtra,districts,solapur,2023,3,98314808,147822590848.0
maharashtra,districts,ahmednagar,2023,3,97743482,150892376443.0
maharashtra,districts,raigad,2023,3,59850699,66276827966.0
maharashtra,districts,mumbai,2023,3,56384940,66929058697.0
maharashtra,pincodes,411057,2023,3,35730539,28470754620.0
maharashtra,pincodes,410501,2023,3,33763815,27463544507.0
maharashtra,pincodes,411014,2023,3,29034996,24003583495.0
maharashtra,pincodes,411033,2023,3,26962555,23078806461.0
maharashtra,pincodes,421302,2023,3,21944314,26413693345.0
maharashtra,pincodes,412105,2023,3,21938224,22290488646.0
maharashtra,pincodes,411028,2023,3,19787272,18162442730.0
maharashtra,pincodes,431003,2023,3,18768631,20789385802.0
maharashtra,pincodes,412207,2023,3,18538316,18324396614.0
maharashtra,pincodes,411046,2023,3,17806726,17073318002.0
maharashtra,districts,pune,2023,4,673819127,639679187750.0
maharashtra,districts,thane,2023,4,192539402,209015388352.0
maharashtra,districts,nashik,2023,4,164191962,220053696049.0
maharashtra,districts,mumbai suburban,2023,4,161597277,173236147615.0
maharashtra,districts,aurangabad,2023,4,134713801,160937462757.0
maharashtra,districts,nagpur,2023,4,121596100,153904001716.0
maharashtra,districts,solapur,2023,4,113841137,169065426325.0
maharashtra,districts,ahmednagar,2023,4,111100461,170720443844.0
maharashtra,districts,raigad,2023,4,68647056,73428232667.0
maharashtra,districts,mumbai,2023,4,64843921,77317355777.0
maharashtra,pincodes,410501,2023,4,37823604,30451717116.0
maharashtra,pincodes,411057,2023,4,36879360,29675996980.0
maharashtra,pincodes,411014,2023,4,29612288,24771063767.0
maharashtra,pincodes,411033,2023,4,28946239,24532282981.0
maharashtra,pincodes,421302,2023,4,25390633,29710681629.0
maharashtra,pincodes,412105,2023,4,24413287,24429709862.0
maharashtra,pincodes,411028,2023,4,21033813,19521557861.0
maharashtra,pincodes,431003,2023,4,20932199,23167754019.0
maharashtra,pincodes,412207,2023,4,20141302,19461691183.0
maharashtra,pincodes,411046,2023,4,19205261,18200603511.0
maharashtra,districts,pune,2024,1,733071386,673821354148.0
maharashtra,districts,thane,2024,1,202824955,215591541310.0
maharashtra,districts,nashik,2024,1,181839029,240375082446.0
maharashtra,districts,mumbai suburban,2024,1,169180881,179594285523.0
maharashtra,districts,aurangabad,2024,1,152755419,181384155116.0
maharashtra,districts,nagpur,2024,1,131824873,166124581502.0
maharashtra,districts,solapur,2024,1,127991531,186810705530.0
maharashtra,districts,ahmednagar,2024,1,126557856,188324218977.0
maharashtra,districts,raigad,2024,1,73173175,76906252628.0
maharashtra,districts,mumbai,2024,1,69196322,80735270673.0
maharashtra,pincodes,410501,2024,1,43473832,33452714100.0
maharashtra,pincodes,411057,2024,1,40434976,31533887646.0
maharashtra,pincodes,411033,2024,1,31469417,25996916340.0
maharashtra,pincodes,411014,2024,1,31336156,25639187605.0
maharashtra,pincodes,412105,2024,1,27422808,26604651380.0
maharashtra,pincodes,421302,2024,1,27321906,31394486165.0
maharashtra,pincodes,431003,2024,1,22985236,24883908174.0
maharashtra,pincodes,412207,2024,1,22263353,20702321829.0
maharashtra,pincodes,411028,2024,1,22131133,19983376043.0
maharashtra,pincodes,411046,2024,1,20661832,19017908386.0
maharashtra,districts,pune,2024,2,774940848,703288284286.0
maharashtra,districts,thane,2024,2,219030396,226000030934.0
maharashtra,districts,nashik,2024,2,195527613,250949984729.0
maharashtra,districts,mumbai suburban,2024,2,181894333,185969047189.0
maharashtra,districts,aurangabad,2024,2,162740851,187304124243.0
maharashtra,districts,nagpur,2024,2,141322812,175511200797.0
maharashtra,districts,solapur,2024,2,138762460,197215551450.0
maharashtra,districts,ahmednagar,2024,2,138042382,197926877124.0
maharashtra,districts,raigad,2024,2,79815570,81603272680.0
maharashtra,districts,mumbai,2024,2,73618716,80934755744.0
maharashtra,pincodes,410501,2024,2,46907334,34713255109.0
maharashtra,pincodes,411057,2024,2,42406480,32822122569.0
maharashtra,pincodes,411014,2024,2,33232252,26804058744.0
maharashtra,pincodes,411033,2024,2,33191634,27404599026.0
maharashtra,pincodes,412105,2024,2,29512631,28018427091.0
maharashtra,pincodes,421302,2024,2,29415529,32187640185.0
maharashtra,pincodes,431003,2024,2,24254742,25661954627.0
maharashtra,pincodes,411028,2024,2,23344268,20908952432.0
maharashtra,pincodes,412207,2024,2,23245686,21383145371.0
maharashtra,pincodes,410206,2024,2,21917167,21993126922.0
maharashtra,districts,pune,2024,3,839977058,761109455466.0
maharashtra,districts,thane,2024,3,232855213,237163270363.0
maharashtra,districts,nashik,2024,3,205874553,259328603302.0
maharashtra,districts,mumbai suburban,2024,3,196164375,196501777539.0
maharashtra,districts,chhatrapati sambhaji nagar,2024,3,176233945,193676190941.0
maharashtra,districts,nagpur,2024,3,154536452,181360864288.0
maharashtra,districts,ahmednagar,2024,3,148127375,206347871734.0
maharashtra,districts,solapur,2024,3,148089341,199932875758.0
maharashtra,districts,raigad,2024,3,83956758,85479759033.0
maharashtra,districts,mumbai,2024,3,78446773,84573043915.0
maharashtra,pincodes,410501,2024,3,51594896,38484342016.0
maharashtra,pincodes,411057,2024,3,46700269,37628700658.0
maharashtra,pincodes,411033,2024,3,37518718,31314411947.0
maharashtra,pincodes,411014,2024,3,35577658,28699852948.0
maharashtra,pincodes,421302,2024,3,33612991,34880819261.0
maharashtra,pincodes,412105,2024,3,25916980,23835315413.0
maharashtra,pincodes,431136,2024,3,24679208,22782887454.0
maharashtra,pincodes,412207,2024,3,23931095,21839416579.0
maharashtra,pincodes,410206,2024,3,23528895,23637688249.0
maharashtra,pincodes,411041,2024,3,22165110,18613399489.0
maharashtra,districts,pune,2024,4,900035103,817012243191.0
maharashtra,districts,thane,2024,4,260133540,262082431087.0
maharashtra,districts,nashik,2024,4,228252514,293636232748.0
maharashtra,districts,mumbai suburban,2024,4,216881525,214957646828.0
maharashtra,districts,chhatrapati sambhaji nagar,2024,4,191942144,217245607999.0
maharashtra,districts,nagpur,2024,4,171355260,205480045288.0
maharashtra,districts,solapur,2024,4,164430995,226537809406.0
maharashtra,districts,ahmednagar,2024,4,161588684,230367459302.0
maharashtra,districts,raigad,2024,4,95383875,95150422240.0
maharashtra,districts,mumbai,2024,4,87657979,95067595052.0
maharashtra,pincodes,410501,2024,4,55813356,42271781255.0
maharashtra,pincodes,411057,2024,4,48685493,38546349566.0
maharashtra,pincodes,411033,2024,4,40089761,33265873367.0
maharashtra,pincodes,421302,2024,4,38022094,39140465938.0
maharashtra,pincodes,411014,2024,4,36870061,29515984174.0
maharashtra,pincodes,412105,2024,4,28332242,26060076212.0
maharashtra,pincodes,410206,2024,4,26410188,26031085957.0
maharashtra,pincodes,431136,2024,4,26321782,24987155902.0
maharashtra,pincodes,412207,2024,4,25338762,22834689989.0
maharashtra,pincodes,411041,2024,4,23630828,19371124945.0
manipur,districts,imphal west,2018,1,29863,46026262.666274294
manipur,districts,imphal east,2018,1,21960,26028937.81002756
manipur,districts,thoubal,2018,1,8288,8366772.887529282
manipur,districts,bishnupur,2018,1,7005,11341627.667845085
manipur,districts,kangpokpi,2018,1,4187,12129421.383849183
manipur,districts,churachandpur,2018,1,4081,11708258.721273843
manipur,districts,kakching,2018,1,1622,1924584.2384454876
manipur,districts,ukhrul,2018,1,1399,1647288.6651835062
manipur,districts,jiribam,2018,1,1305,3564799.4519929583
manipur,districts,tamenglong,2018,1,1007,1709209.2458958817
manipur,pincodes,795004,2018,1,12606,23682933.58208196
manipur,pincodes,795001,2018,1,8487,10244714.67605827
manipur,pincodes,795133,2018,1,4140,6458893.323608544
manipur,pincodes,795130,2018,1,4015,1947352.8842733959
manipur,pincodes,795138,2018,1,4012,3186030.4751248285
manipur,pincodes,795009,2018,1,3749,4170135.4255989287
manipur,pincodes,795149,2018,1,3632,3526963.202119058
manipur,pincodes,795008,2018,1,3285,2936870.674948047
manipur,pincodes,795002,2018,1,3020,4270672.741117084
manipur,pincodes,795148,2018,1,2976,3058970.431631125
manipur,districts,imphal west,2018,2,46604,84363001.78828333
manipur,districts,imphal east,2018,2,42065,54561898.745482706
manipur,districts,thoubal,2018,2,20689,17968719.216563758
manipur,districts,bishnupur,2018,2,11338,19352100.53894212
manipur,districts,churachandpur,2018,2,7110,18055703.270787828
manipur,districts,kangpokpi,2018,2,6741,20315625.916537788
manipur,districts,kakching,2018,2,3879,6411513.6565497685
manipur,districts,ukhrul,2018,2,2800,6394470.819340965
manipur,districts,jiribam,2018,2,2710,6467614.407545684
manipur,districts,tengnoupal,2018,2,2080,6077962.2428630125
manipur,pincodes,795004,2018,2,18869,44371601.789746955
manipur,pincodes,795001,2018,2,11421,20780535.104123443
manipur,pincodes,795138,2018,2,10598,10328620.30235086
manipur,pincodes,795130,2018,2,8787,4411550.308926317
manipur,pincodes,795148,2018,2,8124,6416280.939354524
manipur,pincodes,795008,2018,2,7956,6424120.1701824935
manipur,pincodes,795149,2018,2,7677,7402520.412686354
manipur,pincodes,795133,2018,2,7109,10382916.496883135
manipur,pincodes,795009,2018,2,6537,7127037.549029747
manipur,pincodes,795010,2018,2,5110,8471239.484244682
manipur,districts,imphal east,2018,3,60511,89605715.78431109
manipur,districts,imphal west,2018,3,53577,121033722.07207742
manipur,districts,thoubal,2018,3,19399,34092748.237245426
manipur,districts,bishnupur,2018,3,13649,24368236.711014666
manipur,districts,kangpokpi,2018,3,9151,27937402.09243063
manipur,districts,churachandpur,2018,3,8671,27468832.41328971
manipur,districts,kakching,2018,3,4590,9968419.417644013
manipur,districts,jiribam,2018,3,3959,6601625.253335206
manipur,districts,ukhrul,2018,3,3600,9802720.723219434
manipur,districts,tengnoupal,2018,3,3282,13385091.180977922
manipur,pincodes,795008,2018,3,22448,15778360.208970271
manipur,pincodes,795004,2018,3,22196,61681660.67057082
manipur,pincodes,795001,2018,3,15883,31271196.166412406
manipur,pincodes,795138,2018,3,10525,20443510.769133568
manipur,pincodes,795133,2018,3,8504,12631267.784410078
manipur,pincodes,795148,2018,3,7723,11875212.226570638
manipur,pincodes,795132,2018,3,6976,9049086.682711724
manipur,pincodes,795149,2018,3,6292,9524903.275712792
manipur,pincodes,795009,2018,3,6228,10405423.891936263
manipur,pincodes,795010,2018,3,5771,11283039.738901485
manipur,districts,imphal west,2018,4,71845,181598328.1568606
manipur,districts,imphal east,2018,4,54610,129176222.41262636
manipur,districts,thoubal,2018,4,24817,52899731.29086943
manipur,districts,bishnupur,2018,4,19048,37263259.12396773
manipur,districts,churachandpur,2018,4,14801,54503246.75234864
manipur,districts,kangpokpi,2018,4,13325,42081524.606101125
manipur,districts,kakching,2018,4,6508,13429124.00454451
manipur,districts,jiribam,2018,4,5444,13414981.155959103
manipur,districts,tengnoupal,2018,4,5426,22155446.62844094
manipur,districts,tamenglong,2018,4,4866,13057576.00717781
manipur,pincodes,795004,2018,4,32711,95104886.51172696
manipur,pincodes,795001,2018,4,19824,48128337.59258818
manipur,pincodes,795138,2018,4,12501,27087023.257224698
manipur,pincodes,795133,2018,4,10795,19534498.355745625
manipur,pincodes,795148,2018,4,9494,18953989.770510618
manipur,pincodes,795132,2018,4,7849,13377220.69851027
manipur,pincodes,795149,2018,4,7506,16701062.637170646
manipur,pincodes,795002,2018,4,7121,22565426.57785627
manipur,pincodes,795107,2018,4,7028,25299899.69137483
manipur,pincodes,795008,2018,4,6971,12533403.844624616
manipur,districts,imphal west,2019,1,79612,205676258.93003774
manipur,districts,imphal east,2019,1,65076,147611078.93080652
manipur,districts,thoubal,2019,1,24257,47210976.00123881
manipur,districts,bishnupur,2019,1,19486,48193281.39036341
manipur,districts,churachandpur,2019,1,16940,53360483.20022403
manipur,districts,kangpokpi,2019,1,15937,42225052.52830845
manipur,districts,kakching,2019,1,6683,13774811.29579331
manipur,districts,tamenglong,2019,1,6373,13975000.543136505
manipur,districts,ukhrul,2019,1,6222,16838560.888422478
manipur,districts,tengnoupal,2019,1,6064,21054191.304917276
manipur,pincodes,795004,2019,1,35245,109634944.30257642
manipur,pincodes,795001,2019,1,24838,56727468.16179132
manipur,pincodes,795002,2019,1,12432,25977979.478554804
manipur,pincodes,795138,2019,1,11157,22901903.302165523
manipur,pincodes,795133,2019,1,9791,21402954.883938394
manipur,pincodes,795148,2019,1,9570,19123565.136399906
manipur,pincodes,795132,2019,1,9340,18235018.20897458
manipur,pincodes,795107,2019,1,8646,23565468.844109796
manipur,pincodes,795149,2019,1,8393,24871786.666982573
manipur,pincodes,795128,2019,1,8185,27756732.496665865
manipur,districts,imphal west,2019,2,78677,232056651.71484104
manipur,districts,imphal east,2019,2,60830,163251483.394072
manipur,districts,thoubal,2019,2,20528,50609235.604754716
manipur,districts,bishnupur,2019,2,17577,41645991.98921693
manipur,districts,kangpokpi,2019,2,16230,47129360.10420917
manipur,districts,churachandpur,2019,2,15958,52974898.07418257
manipur,districts,ukhrul,2019,2,7984,21521804.282437496
manipur,districts,kakching,2019,2,6912,16106582.07225971
manipur,districts,jiribam,2019,2,6285,17270321.13495752
manipur,districts,tengnoupal,2019,2,6226,22523708.105631053
manipur,pincodes,795004,2019,2,36187,120781209.48124579
manipur,pincodes,795001,2019,2,28023,77389134.5047512
manipur,pincodes,795002,2019,2,10533,30009542.78850165
manipur,pincodes,795138,2019,2,9739,27248718.95561669
manipur,pincodes,795133,2019,2,8834,21011673.359420665
manipur,pincodes,795148,2019,2,8578,18484663.43130917
manipur,pincodes,795107,2019,2,8437,25768354.482557006
manipur,pincodes,795149,2019,2,7257,20388901.095304318
manipur,pincodes,795128,2019,2,7150,23400317.826739278
manipur,pincodes,795132,2019,2,6820,16466061.165612688
manipur,districts,imphal west,2019,3,101022,266880799.50360966
manipur,districts,imphal east,2019,3,79728,206224069.84990168
manipur,districts,thoubal,2019,3,25149,56874722.875841096
manipur,districts,kangpokpi,2019,3,23953,61269618.19095349
manipur,districts,churachandpur,2019,3,23946,67550608.43753463
manipur,districts,bishnupur,2019,3,23755,49667965.86779255
manipur,districts,ukhrul,2019,3,11017,25516446.138604183
manipur,districts,kakching,2019,3,10786,21658629.891090117
manipur,districts,tamenglong,2019,3,9939,22282886.130792048
manipur,districts,chandel,2019,3,9230,20201420.061846673
manipur,pincodes,795004,2019,3,49341,143342579.45317823
manipur,pincodes,795001,2019,3,34428,100742930.73130392
manipur,pincodes,795002,2019,3,16183,38435546.5771031
manipur,pincodes,795107,2019,3,12606,31413050.58819677
manipur,pincodes,795138,2019,3,12455,31596560.483539104
manipur,pincodes,795133,2019,3,11331,21911206.158574402
manipur,pincodes,795148,2019,3,10206,20197259.281416446
manipur,pincodes,795103,2019,3,10097,21276889.316738486
manipur,pincodes,795128,2019,3,9626,31349106.362106614
manipur,pincodes,795149,2019,3,9541,25778922.851421803
manipur,districts,imphal west,2019,4,150073,445926296.05285025
manipur,districts,imphal east,2019,4,96589,249197379.85855156
manipur,districts,thoubal,2019,4,32971,73727196.96627039
manipur,districts,bishnupur,2019,4,31835,72704593.78015086
manipur,districts,kangpokpi,2019,4,28686,74931231.19366804
manipur,districts,churachandpur,2019,4,26420,76031748.45585428
manipur,districts,kakching,2019,4,12984,31541265.82204684
manipur,districts,ukhrul,2019,4,12148,33065935.196690496
manipur,districts,tamenglong,2019,4,11954,27326669.899029642
manipur,districts,chandel,2019,4,11650,30393939.87145141
manipur,pincodes,795004,2019,4,85163,284142574.36576116
manipur,pincodes,795001,2019,4,41607,123799617.86394042
manipur,pincodes,795002,2019,4,19150,43657709.80721581
manipur,pincodes,795133,2019,4,16045,32936174.803068608
manipur,pincodes,795138,2019,4,14997,36046485.762527086
manipur,pincodes,795107,2019,4,14246,38601354.81514808
manipur,pincodes,795148,2019,4,13841,28618093.637119994
manipur,pincodes,795149,2019,4,12308,32634117.40836089
manipur,pincodes,795103,2019,4,12270,28917720.973230727
manipur,pincodes,795010,2019,4,10612,24985787.00335359
manipur,districts,imphal west,2020,1,471392,1799193747.3658047
manipur,districts,imphal east,2020,1,97573,222479758.42504126
manipur,districts,thoubal,2020,1,40558,92413414.3395817
manipur,districts,bishnupur,2020,1,40172,83818557.86725356
manipur,districts,kangpokpi,2020,1,33643,81400323.90620552
manipur,districts,churachandpur,2020,1,33637,84566221.4462608
manipur,districts,kakching,2020,1,16690,37525920.22436564
manipur,districts,tamenglong,2020,1,14451,31491246.17045552
manipur,districts,chandel,2020,1,13716,31278977.085135248
manipur,districts,ukhrul,2020,1,13355,30659040.231015503
manipur,pincodes,795004,2020,1,387305,1585768079.294744
manipur,pincodes,795001,2020,1,29338,71746308.31074907
manipur,pincodes,795002,2020,1,23472,49969749.15235273
manipur,pincodes,795133,2020,1,19760,39998266.40328973
manipur,pincodes,795138,2020,1,18804,45574900.73661077
manipur,pincodes,795003,2020,1,18491,62464386.41518304
manipur,pincodes,795148,2020,1,16024,34279598.47380114
manipur,pincodes,795107,2020,1,15648,36913496.96682216
manipur,pincodes,795103,2020,1,15607,35641602.94164023
manipur,pincodes,795149,2020,1,14785,35928977.22083622
manipur,districts,imphal west,2020,2,551775,2034861513.6925411
manipur,districts,imphal east,2020,2,127255,269647863.4355661
manipur,districts,bishnupur,2020,2,70841,142299534.95281482
manipur,districts,thoubal,2020,2,66183,158615301.51328385
manipur,districts,churachandpur,2020,2,50818,128936170.25492851
manipur,districts,kangpokpi,2020,2,48617,105034881.03695941
manipur,districts,kakching,2020,2,30404,53791181.45126964
manipur,districts,ukhrul,2020,2,24243,43560417.966341965
manipur,districts,chandel,2020,2,21517,49008541.10085201
manipur,districts,tamenglong,2020,2,21294,47020896.803083815
manipur,pincodes,795004,2020,2,434372,1785185559.4248211
manipur,pincodes,795133,2020,2,37798,78140997.53542186
manipur,pincodes,795138,2020,2,30249,75820288.94663924
manipur,pincodes,795001,2020,2,30163,64637545.78666336
manipur,pincodes,795002,2020,2,28649,64115117.27000809
manipur,pincodes,795103,2020,2,26957,48348962.68931339
manipur,pincodes,795148,2020,2,26952,63698749.748529874
manipur,pincodes,795149,2020,2,25348,54447797.892471895
manipur,pincodes,795128,2020,2,22004,60475365.348625734
manipur,pincodes,795010,2020,2,21593,40070674.34978539
manipur,districts,imphal west,2020,3,805964,3116905375.221828
manipur,districts,imphal east,2020,3,148992,357420385.46601486
manipur,districts,bishnupur,2020,3,82097,178752852.0332132
manipur,districts,thoubal,2020,3,75667,178314817.40950677
manipur,districts,churachandpur,2020,3,61160,179008408.76793513
manipur,districts,kangpokpi,2020,3,56646,141494952.88474357
manipur,districts,kakching,2020,3,33268,72744605.62932977
manipur,districts,ukhrul,2020,3,27857,63120519.96337035
manipur,districts,chandel,2020,3,25158,63504521.07112962
manipur,districts,tamenglong,2020,3,24595,57102594.74572652
manipur,pincodes,795004,2020,3,668121,2783564813.2543106
manipur,pincodes,795133,2020,3,39633,91377856.61182675
manipur,pincodes,795001,2020,3,37763,100794824.11540367
manipur,pincodes,795138,2020,3,37003,90478654.05794755
manipur,pincodes,795002,2020,3,32589,85557701.29399624
manipur,pincodes,795103,2020,3,30393,65449502.81618789
manipur,pincodes,795148,2020,3,29878,73091134.6093145
manipur,pincodes,795128,2020,3,29127,88214853.90578212
manipur,pincodes,795149,2020,3,28473,67187829.42387846
manipur,pincodes,795010,2020,3,24695,55104065.47168037
manipur,districts,imphal west,2020,4,894877,3447479864.9516916
manipur,districts,imphal east,2020,4,179438,524041651.0001225
manipur,districts,bishnupur,2020,4,95869,267444206.3886955
manipur,districts,thoubal,2020,4,87208,249311101.38298762
manipur,districts,kangpokpi,2020,4,74472,216458503.28856832
manipur,districts,churachandpur,2020,4,71693,243354880.5430908
manipur,districts,kakching,2020,4,37180,96767393.90324815
manipur,districts,ukhrul,2020,4,32947,91688189.17603046
manipur,districts,chandel,2020,4,31540,90473275.49273106
manipur,districts,tamenglong,2020,4,27674,77956516.78360562
manipur,pincodes,795004,2020,4,735821,2994638886.281819
manipur,pincodes,795001,2020,4,50986,166310982.51326972
manipur,pincodes,795133,2020,4,45765,129937731.4075594
manipur,pincodes,795138,2020,4,41754,122532691.00344451
manipur,pincodes,795002,2020,4,39018,113247697.0894908
manipur,pincodes,795148,2020,4,35670,102124943.04454702
manipur,pincodes,795103,2020,4,34654,90732237.57658619
manipur,pincodes,795128,2020,4,32853,117549054.38800444
manipur,pincodes,795107,2020,4,31876,92161645.01433721
manipur,pincodes,795149,2020,4,30448,88653311.98252767
manipur,districts,imphal west,2021,1,1693458,4962553375.308464
manipur,districts,imphal east,2021,1,161841,530028907.0928848
manipur,districts,bishnupur,2021,1,73777,255486792.7272072
manipur,districts,thoubal,2021,1,72593,240713473.66814184
manipur,districts,kangpokpi,2021,1,63234,205050443.8236801
manipur,districts,churachandpur,2021,1,62755,250250943.40948159
manipur,districts,kakching,2021,1,29803,92307870.36114597
manipur,districts,chandel,2021,1,23884,80445733.2065684
manipur,districts,ukhrul,2021,1,22415,68745913.46443735
manipur,districts,senapati,2021,1,22025,73777202.51436572
manipur,pincodes,795004,2021,1,1557689,4521302248.497635
manipur,pincodes,795001,2021,1,47326,162912662.9322396
manipur,pincodes,795002,2021,1,39543,115764588.4730033
manipur,pincodes,795133,2021,1,35007,128099048.48124702
manipur,pincodes,795138,2021,1,34160,120845508.83923979
manipur,pincodes,795148,2021,1,30444,95740714.71725169
manipur,pincodes,795107,2021,1,29678,91689029.57496029
manipur,pincodes,795103,2021,1,28626,88442534.4035099
manipur,pincodes,795128,2021,1,28339,117955874.61714467
manipur,pincodes,795149,2021,1,26145,92674945.95095426
manipur,districts,imphal west,2021,2,2353896,5697696459.585503
manipur,districts,imphal east,2021,2,179337,491977805.97917175
manipur,districts,thoubal,2021,2,91264,268514237.48815316
manipur,districts,bishnupur,2021,2,89095,260900495.1629062
manipur,districts,churachandpur,2021,2,80524,273962339.3949944
manipur,districts,kangpokpi,2021,2,78765,236369410.09906265
manipur,districts,kakching,2021,2,37444,92311646.34027098
manipur,districts,chandel,2021,2,29178,90054101.93360364
manipur,districts,ukhrul,2021,2,28524,81225585.72178741
manipur,districts,senapati,2021,2,25681,70219657.8819672
manipur,pincodes,795004,2021,2,2185030,5211049973.461837
manipur,pincodes,795001,2021,2,46325,131734104.17665228
manipur,pincodes,795133,2021,2,44948,144473238.27939054
manipur,pincodes,795138,2021,2,42030,122133179.43891996
manipur,pincodes,795002,2021,2,41066,111647241.34338762
manipur,pincodes,795128,2021,2,38339,126121651.05222753
manipur,pincodes,795148,2021,2,38043,110126803.80705282
manipur,pincodes,795103,2021,2,35832,89128017.27387875
manipur,pincodes,795107,2021,2,35141,106224479.64657478
manipur,pincodes,795149,2021,2,28651,84575734.09783353
manipur,districts,imphal west,2021,3,3027735,7437068961.027052
manipur,districts,imphal east,2021,3,226128,705081475.2381084
manipur,districts,thoubal,2021,3,113257,363547884.1177802
manipur,districts,churachandpur,2021,3,109913,397548796.562021
manipur,districts,bishnupur,2021,3,104901,320379628.1976948
manipur,districts,kangpokpi,2021,3,94883,299760833.40438926
manipur,districts,kakching,2021,3,44277,128692670.00805305
manipur,districts,chandel,2021,3,36126,116052040.78947881
manipur,districts,ukhrul,2021,3,35250,118509943.90387844
manipur,districts,tamenglong,2021,3,33266,108769884.2048046
manipur,pincodes,795004,2021,3,2823956,6823004582.206873
manipur,pincodes,795001,2021,3,63235,207496231.94250196
manipur,pincodes,795133,2021,3,53340,176697938.23382312
manipur,pincodes,795002,2021,3,52916,166795951.33997193
manipur,pincodes,795138,2021,3,51630,164039582.16495326
manipur,pincodes,795128,2021,3,51217,179539018.97418427
manipur,pincodes,795148,2021,3,47825,145269736.73353177
manipur,pincodes,795107,2021,3,43620,131825035.77348277
manipur,pincodes,795103,2021,3,42874,122545388.96263914
manipur,pincodes,795149,2021,3,35644,122341897.59110552
manipur,districts,imphal west,2021,4,3649688,9254105829.377777
manipur,districts,imphal east,2021,4,268205,853764884.9988655
manipur,districts,thoubal,2021,4,130316,393043161.28167
manipur,districts,churachandpur,2021,4,121140,446895232.6851511
manipur,districts,bishnupur,2021,4,113386,369885898.8351996
manipur,districts,kangpokpi,2021,4,107329,318563859.8204656
manipur,districts,kakching,2021,4,43224,130159064.31913412
manipur,districts,tengnoupal,2021,4,40383,154956864.23616886
manipur,districts,tamenglong,2021,4,40279,140792582.93230078
manipur,districts,chandel,2021,4,39891,131651667.09783676
manipur,pincodes,795004,2021,4,3416235,8509771291.735897
manipur,pincodes,795001,2021,4,80571,271500636.64166105
manipur,pincodes,795002,2021,4,62748,205142971.6276666
manipur,pincodes,795133,2021,4,60364,204797473.2713009
manipur,pincodes,795138,2021,4,58879,187064825.8482265
manipur,pincodes,795128,2021,4,54120,203958848.4487077
manipur,pincodes,795148,2021,4,53342,150150678.49732533
manipur,pincodes,795107,2021,4,49515,143644492.9049537
manipur,pincodes,795149,2021,4,42501,148358606.67382938
manipur,pincodes,795103,2021,4,41864,121139818.62556697
manipur,districts,imphal west,2022,1,4129560,10331377272.313238
manipur,districts,imphal east,2022,1,298053,926298622.7916505
manipur,districts,thoubal,2022,1,159443,465999965.9324683
manipur,districts,churachandpur,2022,1,132079,478282953.1412998
manipur,districts,bishnupur,2022,1,129775,410979761.59592944
manipur,districts,kangpokpi,2022,1,120614,361422857.4778744
manipur,districts,tamenglong,2022,1,53325,182059187.8775179
manipur,districts,chandel,2022,1,46964,156821048.3314056
manipur,districts,ukhrul,2022,1,45977,163211543.8876433
manipur,districts,kakching,2022,1,45714,129009720.36301751
manipur,pincodes,795004,2022,1,3869356,9537639096.801764
manipur,pincodes,795001,2022,1,87098,289715782.8274056
manipur,pincodes,795002,2022,1,69943,219152370.99107608
manipur,pincodes,795138,2022,1,69278,217457160.92532128
manipur,pincodes,795148,2022,1,67820,179456880.50273237
manipur,pincodes,795133,2022,1,64420,222493009.00146547
manipur,pincodes,795128,2022,1,58936,213716654.99928838
manipur,pincodes,795107,2022,1,56033,164219914.71451503
manipur,pincodes,795149,2022,1,50677,172077929.79922795
manipur,pincodes,795130,2022,1,47315,138828052.68058753
